DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG4,2016,63.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG4,2017,64.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG4,2018,64.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG4,2019,64.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2013,65.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2014,67.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2015,68.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2016,70.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2017,71.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2018,71.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG41,2019,72.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2013,50.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2014,51.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2015,52.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2016,52.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2017,53.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2018,53.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BG42,2019,53.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZ,2013,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZ,2016,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZ,2017,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZZ,2013,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZZ,2016,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,BGZZ,2017,,z
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2013,60.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2014,60.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2015,60.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2016,60.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2017,60.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2018,61.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH,2019,61.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2013,59.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2014,59.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2015,60.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2016,59.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2017,59.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2018,60.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH0,2019,60.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2013,66.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2014,65.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2015,66.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2016,64.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2017,65.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2018,66.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH01,2019,67.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2013,57.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2014,58.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2015,58.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2016,58.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2017,57.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2018,58.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH02,2019,58.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2013,53.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2014,53.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2015,53.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2016,53.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2017,53.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2018,53.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH03,2019,53.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2013,73.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2014,74.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2015,73.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2016,73.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2017,73.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2018,74.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH04,2019,74.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2013,49.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2014,50.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2015,50.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2016,51.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2017,50.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2018,51.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH05,2019,52.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2013,52.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2014,52.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2015,52.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2016,52.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2017,51.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2018,51.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH06,2019,51.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2013,57.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2014,58.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2015,59.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2016,59.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2017,59.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2018,59.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CH07,2019,59.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2013,41.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2014,43.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2015,44.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2016,45.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2017,46.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2018,47.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY,2019,48.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2013,41.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2014,43.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2015,44.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2016,45.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2017,46.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2018,47.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY0,2019,48.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2013,41.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2014,43.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2015,44.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2016,45.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2017,46.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2018,47.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CY00,2019,48.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2013,63.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2014,63.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2015,62.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2016,62.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2017,63.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2018,64.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ,2019,65.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2013,63.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2014,63.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2015,62.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2016,62.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2017,63.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2018,64.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ0,2019,65.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2013,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2014,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2015,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2016,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2017,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2018,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ01,2019,100.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2013,33.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2014,33.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2015,33.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2016,33.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2017,33.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2018,34.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ02,2019,34.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2013,60.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2014,60.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2015,59.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2016,59.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2017,60.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2018,60.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ03,2019,61.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2013,46.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2014,46.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2015,45.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2016,45.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2017,45.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2018,46.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ04,2019,46.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2013,53.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2014,53.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2015,53.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2016,53.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2017,53.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2018,54.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ05,2019,54.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2013,73.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2014,73.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2015,72.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2016,72.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2017,73.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2018,73.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ06,2019,75.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2013,58.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2014,58.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2015,58.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2016,59.8,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2017,61.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2018,62.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ07,2019,64.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2013,58.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2014,58.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2015,57.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2016,56.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2017,56.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2018,56.2,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,CZ08,2019,56.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2013,66.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2014,67.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2015,67.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2016,66.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2017,66.7,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2018,66.7,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE,2019,67.5,bd
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2013,67.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2014,69.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2015,68.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2016,66.6,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2017,66.8,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2018,66.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE1,2019,66.6,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2013,62.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2014,63.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2015,63.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2016,61.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2017,61.7,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2018,61.7,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE2,2019,61.7,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2013,65.3,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2014,68.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2015,70.4,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2016,69.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2017,69.5,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2018,70.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE3,2019,70.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2013,58.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2014,61.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2015,64.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2016,63.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2017,64.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2018,64.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE4,2019,62.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2013,79.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2014,79.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2015,79.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2016,79.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2017,78.3,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2018,79.4,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE5,2019,78.3,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2013,72.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2014,75.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2015,74.5,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2016,74.1,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2017,73.3,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2018,74.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE6,2019,75.0,d
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE7,2013,68.9,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE7,2014,69.0,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE7,2015,67.7,
ESTAT:EDUC_UOE_ENRA14(1.0),14/12/21 23:00:00,A,RT,Y15-24,DE7,2016,65.7,
