DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2011,28518.39,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2012,26212.76,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2013,24546.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2014,23802.64,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2015,23636.96,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2016,23034.88,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2017,23995.65,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL6,2018,24328.38,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2010,8328.14,b
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2011,7554.75,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2012,7001.33,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2013,6558.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2014,6300.95,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2015,6254.26,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2016,5963.11,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2017,6235.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL61,2018,6319.5,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2010,2632.22,b
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2011,2402.22,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2012,2283.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2013,2155.84,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2014,2279.13,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2015,2298.91,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2016,2274.01,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2017,2417.03,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL62,2018,2571.26,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2010,7405.12,b
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2011,6583.87,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2012,5925.24,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2013,5533.08,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2014,5307.47,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2015,5280.56,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2016,5181.82,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2017,5399.71,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL63,2018,5430.51,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2010,6534.14,b
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2011,5824.38,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2012,5368.32,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2013,5012.71,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2014,4834.74,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2015,4738.93,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2016,4628.95,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2017,4773.15,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL64,2018,4801.9,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2010,6917.48,b
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2011,6153.17,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2012,5634.46,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2013,5286.16,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2014,5080.34,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2015,5064.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2016,4986.99,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2017,5170.47,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,EL65,2018,5205.21,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2010,704486,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2011,707290,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2012,664396,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2013,658822,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2014,664936,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2015,691669,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2016,712047,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2017,741921,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES,2018,767969,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2010,59883.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2011,59994.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2012,55980.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2013,55288.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2014,55669.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2015,57311.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2016,58463.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2017,60564.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES1,2018,62536.9,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2010,36396,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2011,36376.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2012,34111.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2013,33788.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2014,34113.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2015,35220.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2016,36075.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2017,37213.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES11,2018,38450.6,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2010,15013.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2011,15129.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2012,14003.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2013,13705.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2014,13669.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2015,13967.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2016,14012,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2017,14612.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES12,2018,14995.7,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2010,8473.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2011,8489.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2012,7866,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2013,7794.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2014,7886.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2015,8122.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2016,8375.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2017,8737.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES13,2018,9090.6,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2010,80962.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2011,81278.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2012,76402,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2013,75528.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2014,75658.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2015,77868.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2016,80029.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2017,83516,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES2,2018,85623.1,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2010,42014.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2011,42081.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2012,39789.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2013,39435,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2014,39472,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2015,40678.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2016,41901.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2017,43858.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES21,2018,44942.9,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2010,12029,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2011,12174.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2012,11310.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2013,11131,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2014,11187.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2015,11588.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2016,11826.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2017,12261.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES22,2018,12506.3,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2010,5010.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2011,5072.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2012,4716.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2013,4673.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2014,4726.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2015,4865,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2016,4980.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2017,5164.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES23,2018,5348.6,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2010,21908,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2011,21950.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2012,20585,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2013,20288.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2014,20272.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2015,20736.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2016,21321.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2017,22232,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES24,2018,22825.3,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2010,131675.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2011,133734.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2012,126812.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2013,125731.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2014,127710,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2015,133584.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2016,138302.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2017,144335.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES3,2018,150323.5,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2010,131675.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2011,133734.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2012,126812.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2013,125731.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2014,127710,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2015,133584.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2016,138302.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2017,144335.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES30,2018,150323.5,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2010,74050.5,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2011,73653.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2012,68769.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2013,67929,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2014,67702.2,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2015,69880.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2016,71554.3,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2017,73956.6,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES4,2018,76113,p
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2010,36192.7,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2011,36167.9,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2012,33951.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2013,33194.4,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2014,33152.8,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2015,33999.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2016,34579.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2017,35469.1,
ESTAT:NAMA_10R_2HHINC$DEFAULTVIEW(1.0),13/10/21 23:00:00,A,MIO_EUR,BAL,B5N,ES41,2018,36662.9,p
